column;detector;hcid;padrow;position;uncal_slope;slope;uncal_dy;uncal_y;dy;x;y;z
2;212;424;3;2031;0;0.0347291;0;44.9885;0.490534;325.175;44.9885;287.5
2;213;426;3;116;-0.026;0.00822911;-0.36569;46.2453;0.119106;337.775;46.2453;300.25
2;213;426;3;127;-0.018;0.0162291;-0.25317;46.3828;0.234897;337.775;46.3829;300.25
2;213;426;4;89;-0.005;0.0292291;-0.070325;45.9078;0.423056;337.775;45.9078;291.75
2;214;428;4;277;-0.018;0.00128145;-0.263646;48.6706;0.0270695;350.375;48.6707;304
2;215;430;3;382;-0.014;-0.0118444;-0.213206;49.5748;-3.01423;362.975;49.5749;316
2;222;445;3;563;0.016;0.0540593;0.197104;124.285;0.684576;299.975;124.285;22.5
2;222;445;3;572;0.022;0.0600593;0.271018;124.397;0.760557;299.975;124.398;22.5
2;224;449;3;713;0.029;0.0633603;0.391007;126.139;0.888094;325.175;126.139;22.5
2;224;449;3;703;0.021;0.0553603;0.283143;126.014;0.775961;325.175;126.014;22.5
2;225;451;3;764;-0.017;0.0168215;-0.239105;126.333;0.242989;337.775;126.333;22.5
3;225;451;3;1383;-0.01;0.0238215;-0.14065;126.471;0.344106;337.775;126.471;22.5
3;227;455;3;1532;0.006;0.00895055;0.091374;128.35;1.77797;362.975;128.35;22.5
2;264;528;10;3;0.024;0.0619357;0.295656;45.2437;0.789516;299.975;45.2437;-259.75
2;264;528;10;30;0.042;0.0799357;0.517398;45.5812;1.01897;299.975;45.5812;-259.75
2;264;528;11;492;0.001;0.0389357;0.012319;51.3562;0.496327;299.975;51.3563;-267.25
3;264;528;11;1395;0.038;0.0759357;0.468122;55.0437;0.967979;299.975;55.0438;-267.25
3;264;528;12;1535;0.024;0.0619357;0.295656;56.7937;0.789516;299.975;56.7938;-274.75
2;264;528;15;347;-0.031;0.0069357;-0.381889;49.5437;0.0884118;299.975;49.5438;-297.25
2;264;529;9;492;0.063;0.100936;0.776097;123.356;1.28666;299.975;123.356;-252.25
2;264;529;9;481;0.048;0.0859357;0.591312;123.219;1.09545;299.975;123.219;-252.25
2;265;530;12;481;0.005;0.0114414;0.064505;50.8156;0.594216;312.575;50.8156;-274.75
3;265;530;15;1955;0.027;0.0334414;0.348327;61.6406;1.7368;312.575;61.6406;-297.25
3;265;530;15;1971;0.043;0.0494414;0.554743;61.8406;2.56776;312.575;61.8406;-297.25
2;265;531;11;800;0.017;0.0234414;0.219317;126.803;1.21744;312.575;126.803;-267.25
3;265;531;11;1400;0.011;0.0174414;0.141911;126.703;0.905829;312.575;126.703;-267.25
3;266;532;11;1577;0.063;0.0990484;0.849429;57.3135;1.35334;325.175;57.3135;-279.5
3;266;532;12;554;0.033;0.0690484;0.444939;70.126;0.943436;325.175;70.126;-287.5
3;266;533;10;1651;0.045;0.0810484;0.606735;130.238;1.1074;325.175;130.239;-271.5
3;266;533;10;1654;0.046;0.0820484;0.620218;130.276;1.12106;325.175;130.276;-271.5
3;266;533;11;1690;-0.023;0.0130484;-0.310109;130.726;0.178285;325.175;130.726;-279.5
0;266;533;12;1377;-0.025;0.0110484;-0.337075;72.8135;0.150958;325.175;72.8135;-287.5
0;266;533;13;1382;-0.028;0.00804835;-0.377524;72.876;0.109968;325.175;72.876;-295.5
0;266;533;14;1465;-0.025;0.0110484;-0.337075;73.9135;0.150958;325.175;73.9135;-303.5
0;266;533;14;515;-0.006;0.0300484;-0.080898;87.6385;0.410563;325.175;87.6385;-303.5
3;267;534;11;9;0.052;0.0862449;0.73138;62.9078;1.228;337.775;62.9078;-291.75
3;267;534;11;8;0.05;0.0842449;0.70325;62.8953;1.19952;337.775;62.8953;-291.75
3;268;536;11;458;0.048;0.0807517;0.703056;68.9331;1.20229;350.375;68.9332;-304
1;268;537;10;1691;-0.022;0.0107517;-0.322234;94.7456;0.160079;350.375;94.7457;-295
3;268;537;10;201;0.061;0.0937517;0.893467;137.721;1.39584;350.375;137.721;-295
1;268;537;11;1693;-0.007;0.0257517;-0.102529;94.7706;0.38341;350.375;94.7707;-304
1;268;537;11;1759;0.035;0.0677517;0.512645;95.5956;1.00873;350.375;95.5957;-304
1;269;539;11;720;-0.012;0.0190773;-0.182748;107.8;0.294131;362.975;107.8;-307
2;269;539;11;1371;0.008;0.0390773;0.121832;108.337;0.602488;362.975;108.337;-307
3;269;539;11;518;0.054;0.0850773;0.822366;141.275;1.31171;362.975;141.275;-307
0;269;539;12;1508;0.028;0.0590773;0.426412;74.0498;0.910846;362.975;74.0498;-316
0;269;539;12;1563;0.059;0.0900773;0.898511;74.7373;1.3888;362.975;74.7373;-316
1;298;596;11;1536;-0.025;0.0071715;-0.366175;20.8081;0.107528;350.375;20.8081;-304
3;471;942;15;1987;-0.009;0.0247937;-0.126585;62.0328;0.36132;337.775;62.0328;-187.25
3;471;942;15;168;-0.049;-0.0152063;-0.689185;64.8953;-0.221603;337.775;64.8953;-187.25
3;471;942;15;432;-0.059;-0.0252063;-0.829835;68.1953;-0.367334;337.775;68.1953;-187.25
0;471;943;15;1795;-0.036;-0.00220632;-0.50634;77.6328;-0.0321529;337.775;77.6328;-187.25
0;471;943;15;1998;-0.036;-0.00220632;-0.50634;80.1703;-0.0321529;337.775;80.1703;-187.25
0;471;943;15;2001;-0.035;-0.00120632;-0.492275;80.2078;-0.0175798;337.775;80.2078;-187.25
3;472;945;13;445;-0.025;0.00833036;-0.366175;140.771;0.125032;350.375;140.771;-177
3;472;945;14;477;-0.019;0.0143304;-0.278293;141.171;0.215087;350.375;141.171;-186
1;486;973;7;398;0.007;0.0452015;0.086233;104.181;0.575813;299.975;104.181;120.75
1;486;973;7;407;0.013;0.0512015;0.160147;104.294;0.652246;299.975;104.294;120.75
1;487;975;7;478;0.02;0.0573842;0.25802;104.778;0.760305;312.575;104.778;120.75
1;487;975;7;474;0.017;0.0543842;0.219317;104.728;0.720557;312.575;104.728;120.75
1;488;977;7;528;-0.022;0.012943;-0.296626;105.801;0.180921;325.175;105.801;124.5
1;488;977;7;548;-0.008;0.026943;-0.107864;106.051;0.376616;325.175;106.051;124.5
1;489;979;6;636;0.011;0.0452075;0.154715;106.745;0.652187;337.775;106.745;136.75
3;499;998;9;1471;0.016;0.0520741;0.206416;55.5906;0.693975;312.575;55.5906;-128.25
3;499;998;9;1850;-0.042;-0.0059259;-0.541842;60.3281;-0.0789725;312.575;60.3281;-128.25
0;508;1016;7;1772;0.028;0.0600885;0.410116;5.75814;0.908192;350.375;5.75815;-268
0;508;1016;8;1807;-0.014;0.0180884;-0.205058;6.19564;0.273393;350.375;6.19565;-277
0;508;1016;10;657;-0.013;0.0190884;-0.190411;17.4206;0.288507;350.375;17.4207;-295
0;508;1016;10;675;0;0.0320884;0;17.6456;0.484993;350.375;17.6457;-295
1;508;1016;11;1432;-0.03;0.00208845;-0.43941;19.5081;0.0315653;350.375;19.5082;-304
1;508;1016;12;1775;-0.033;-0.000911552;-0.483351;23.7956;-0.0137774;350.375;23.7957;-313
1;508;1016;13;2003;-0.025;0.00708845;-0.366175;26.6456;0.107137;350.375;26.6457;-322
1;508;1016;14;330;-0.024;0.00808845;-0.351528;31.3331;0.122251;350.375;31.3332;-331
1;508;1016;15;558;-0.021;0.0110884;-0.307587;34.1831;0.167594;350.375;34.1832;-339.25
0;509;1018;12;170;-0.012;0.0189398;-0.182748;10.9248;0.294971;362.975;10.9248;-316
0;509;1018;13;141;-0.038;-0.00706016;-0.578702;10.5623;-0.109956;362.975;10.5623;-325
2;529;1058;9;1562;-0.049;-0.0272672;-0.632149;38.7281;-0.582128;312.575;38.7281;-128.25
2;529;1058;9;1953;-0.05;-0.0282672;-0.64505;43.6156;-0.603477;312.575;43.6156;-128.25
2;529;1058;9;1970;-0.041;-0.0192672;-0.528941;43.8281;-0.411336;312.575;43.8281;-128.25
1;8;17;14;257;0.057;0.0770243;0.768531;102.413;1.55803;325.175;102.413;68.5
0;12;24;7;2008;-0.025;-0.00120525;-0.307975;8.74747;-0.0211541;299.975;8.74747;-13.5
0;12;24;7;65;0.043;0.0667947;0.529717;10.06;1.17235;299.975;10.06;-13.5
0;12;24;7;83;0.056;0.0797947;0.689864;10.285;1.40052;299.975;10.285;-13.5
0;12;24;8;246;0.049;0.0727947;0.603631;12.3225;1.27766;299.975;12.3225;-22.5
0;12;24;8;416;-0.023;0.000794746;-0.283337;14.4475;0.0139491;299.975;14.4475;-22.5
1;18;36;14;42;0.008;0.0462081;0.098552;27.7312;0.586961;299.975;27.7312;-165.75
1;19;38;15;387;0.019;0.0555017;0.245119;31.6406;0.742104;312.575;31.6406;-173.25
1;19;38;15;386;0.017;0.0535017;0.219317;31.6281;0.715363;312.575;31.6281;-173.25
1;20;40;15;698;0.007;0.0422748;0.094381;35.926;0.593738;325.175;35.926;-180.25
1;20;40;15;701;0.01;0.0452748;0.13483;35.9635;0.635872;325.175;35.9635;-180.25
2;21;42;15;1623;-0.005;0.0282345;-0.070325;39.4828;0.412316;337.775;39.4828;-187.25
2;21;42;15;1638;0.006;0.0392345;0.08439;39.6703;0.572953;337.775;39.6703;-187.25
2;22;44;15;1954;0.017;0.0460212;0.248999;44.0331;0.757752;350.375;44.0331;-194.25
2;22;44;15;1959;0.02;0.0490212;0.29294;44.0956;0.807148;350.375;44.0956;-194.25
3;44;88;5;63;-0.024;0.0105247;-0.323592;64.0136;0.14787;325.175;64.0136;4.5
0;44;89;3;559;0.038;0.0725247;0.512354;88.2136;1.01896;325.175;88.2136;22.5
0;44;89;3;554;0.033;0.0675247;0.444939;88.1511;0.948715;325.175;88.1511;22.5
0;44;89;5;687;0.018;0.0525247;0.242694;89.8136;0.737966;325.175;89.8136;4.5
0;44;89;5;688;0.02;0.0545247;0.26966;89.8261;0.766066;325.175;89.8261;4.5
1;46;93;6;1738;0.032;0.0651828;0.468704;95.3331;0.976755;350.375;95.3332;-4.5
1;46;93;6;1747;0.038;0.0711828;0.556586;95.4456;1.06666;350.375;95.4457;-4.5
0;47;95;5;435;-0.031;0.00121231;-0.472099;86.2373;0.0189412;362.975;86.2373;4.5
1;47;95;6;1942;-0.016;0.0162123;-0.243664;97.4748;0.253303;362.975;97.4748;-4.5
1;47;95;6;1993;0.02;0.0522123;0.30458;98.1123;0.815771;362.975;98.1123;-4.5
1;70;141;14;1990;0.01;0.0428927;0.14647;98.4831;0.649534;350.375;98.4831;69
1;70;141;14;291;-0.03;0.0028927;-0.43941;102.846;0.0438048;350.375;102.846;69
2;71;143;13;286;0.045;0.070099;0.685305;120.375;1.28614;362.975;120.375;79
2;71;143;13;338;0.063;0.088099;0.959427;121.025;1.6164;362.975;121.025;79
3;71;143;13;1880;0.034;0.059099;0.517786;132.7;1.08432;362.975;132.7;79
3;71;143;13;67;-0.023;0.00209896;-0.350267;135.637;0.0385107;362.975;135.637;79
1;76;152;4;597;0.055;0.0882977;0.805585;34.6706;1.32883;350.375;34.6706;13.5
2;77;154;4;1784;0.022;0.053706;0.335038;41.4998;0.839704;362.975;41.4998;13.5
2;77;154;4;1790;0.027;0.058706;0.411183;41.5748;0.91788;362.975;41.5748;13.5
3;144;288;9;1856;-0.016;0.0233369;-0.197104;60.8062;0.295302;299.975;60.8063;-252.25
3;144;288;9;1873;-0.004;0.0353369;-0.049276;61.0187;0.447148;299.975;61.0188;-252.25
3;145;290;10;2034;0;0.0374344;0;62.6281;0.495013;312.575;62.6281;-259.75
3;145;290;10;2028;-0.004;0.0334344;-0.051604;62.5531;0.442119;312.575;62.5531;-259.75
3;146;292;10;102;0.006;0.0416184;0.080898;64.476;0.580575;325.175;64.476;-271.5
3;147;294;10;216;-0.018;0.0153582;-0.25317;65.4953;0.223971;337.775;65.4953;-283.25
3;147;294;10;240;-0.001;0.0323582;-0.014065;65.7953;0.471884;337.775;65.7953;-283.25
3;148;296;10;371;-0.007;0.0256405;-0.102529;67.8456;0.390029;350.375;67.8457;-295
3;148;296;10;385;0.003;0.0356405;0.043941;68.0206;0.542144;350.375;68.0207;-295
3;149;298;10;519;-0.003;0.0277804;-0.045687;69.2873;0.437554;362.975;69.2874;-298
3;149;298;11;513;-0.018;0.0127804;-0.274122;69.2123;0.201297;362.975;69.2124;-307
1;224;449;4;1975;-0.044;-0.00963967;-0.593252;98.3136;-0.135115;325.175;98.3137;13.5
1;224;449;4;2007;-0.02;0.0143603;-0.26966;98.7136;0.201282;325.175;98.7137;13.5
1;224;449;4;192;0;0.0343603;0;101.626;0.481614;325.175;101.626;13.5
3;225;451;5;488;-0.033;0.000821456;-0.464145;140.883;0.0118661;337.775;140.883;4.5
3;225;451;6;58;-0.032;0.00182146;-0.45008;135.508;0.0263113;337.775;135.508;-4.5
0;232;464;0;1977;-0.046;-0.0355068;-0.673762;8.32064;-1.1927;350.375;8.32069;-60.75
1;232;464;0;552;0.05;0.0604932;0.73235;34.1081;2.03202;350.375;34.1082;-60.75
0;233;466;1;267;-0.029;-0.0264707;-0.441641;12.1373;-3.83641;362.975;12.1374;-70
0;252;505;7;275;-0.032;0.00714384;-0.394208;84.685;0.0907382;299.975;84.685;-13.5
0;252;505;7;336;0.008;0.0471438;0.098552;85.4475;0.598803;299.975;85.4475;-13.5
0;253;507;7;430;0.011;0.0489081;0.141911;86.1387;0.645082;312.575;86.1387;-13.5
0;254;509;7;545;-0.002;0.0341267;-0.026966;88.0386;0.475669;325.175;88.0386;-13.5
0;254;509;7;553;0.003;0.0391267;0.040449;88.1386;0.54536;325.175;88.1386;-13.5
0;256;512;4;1536;0.021;0.0530552;0.307587;2.80814;0.81528;350.375;2.80816;13.5
0;256;513;7;783;0.004;0.0360552;0.058588;90.9956;0.554047;350.375;90.9957;-13.5
1;256;513;7;1395;0.007;0.0390552;0.102529;91.0456;0.600147;350.375;91.0457;-13.5
1;257;515;7;1509;0.013;0.0434831;0.197977;92.0623;0.698774;362.975;92.0623;-13.5
0;422;844;10;370;0.058;0.0931767;0.782014;13.826;1.29002;325.175;13.826;231.5
2;424;848;9;407;-0.012;0.0206362;-0.175764;50.2956;0.309155;350.375;50.2956;259
2;424;848;9;470;0.036;0.0686362;0.527292;51.0831;1.02825;350.375;51.0831;259
3;425;850;8;582;0.027;0.0583028;0.411183;70.0748;0.921113;362.975;70.0748;271
3;425;850;8;638;0.061;0.0923028;0.928969;70.7748;1.45827;362.975;70.7748;271
2;498;996;3;282;-0.027;-0.0150756;-0.332613;48.7312;-0.43551;299.975;48.7312;-83.25
2;498;996;3;284;-0.025;-0.0130756;-0.307975;48.7562;-0.377733;299.975;48.7562;-83.25
2;499;998;4;378;-0.012;0.0240741;-0.154812;49.5281;0.320828;312.575;49.5281;-90.75
2;499;998;4;381;-0.01;0.0260741;-0.12901;49.5656;0.347481;312.575;49.5656;-90.75
2;501;1002;4;585;-0.003;0.0301947;-0.042195;52.1078;0.441153;337.775;52.1078;-94.25
2;503;1006;5;741;-0.016;0.0151448;-0.243664;54.0623;0.238189;362.975;54.0623;-106
0;10;20;4;227;-0.057;-0.0244636;-0.834879;12.0456;-0.37234;350.375;12.0456;159
0;11;23;4;794;0.04;0.0715888;0.60916;90.7248;1.123;362.975;90.7248;160
1;11;23;4;1712;-0.021;0.0105888;-0.319809;94.5998;0.166105;362.975;94.5998;160
1;11;23;4;1887;-0.037;-0.00541118;-0.563473;96.7873;-0.084884;362.975;96.7873;160
1;11;23;4;1903;-0.025;0.00658882;-0.380725;96.9873;0.103358;362.975;96.9873;160
2;12;25;2;481;0.02;0.0437947;0.24638;123.26;0.768667;299.975;123.26;31.5
2;12;25;2;492;0.028;0.0517947;0.344932;123.397;0.90908;299.975;123.397;31.5
3;15;31;1;1709;0.057;0.103676;0.801705;130.546;1.26374;337.775;130.546;40.5
3;15;31;1;1712;0.057;0.103676;0.801705;130.583;1.26374;337.775;130.583;40.5
3;16;33;1;1859;-0.014;0.0179183;-0.205058;132.846;0.273097;350.375;132.846;40.5
3;16;33;1;1903;0.018;0.0499183;0.263646;133.396;0.760817;350.375;133.396;40.5
3;108;217;0;208;-0.015;0.023073;-0.184785;137.806;0.29242;299.975;137.806;-60.75
3;108;217;0;271;0.027;0.065073;0.332613;138.594;0.824716;299.975;138.594;-60.75
3;109;219;0;291;-0.013;0.0237675;-0.167713;138.441;0.314018;312.575;138.441;-60.75
3;109;219;0;348;0.026;0.0627675;0.335426;139.153;0.82929;312.575;139.153;-60.75
3;112;225;1;543;0.009;0.040917;0.131823;141.996;0.624161;350.375;141.996;-69
3;112;225;1;555;0.017;0.048917;0.248999;142.146;0.746195;350.375;142.146;-69
0;330;661;0;1610;-0.039;-0.00134051;-0.480441;75.7312;-0.0171301;299.975;75.7311;297.25
0;330;661;0;1635;-0.022;0.0156595;-0.271018;76.0437;0.200109;299.975;76.0436;297.25
0;330;661;1;1757;-0.038;-0.000340515;-0.468122;77.5687;-0.00435136;299.975;77.5686;289.75
0;334;669;0;1507;-0.052;-0.0201323;-0.761644;74.4456;-0.305154;350.375;74.4456;339.25
0;334;669;0;1639;-0.037;-0.00513232;-0.541939;76.0956;-0.0777926;350.375;76.0956;339.25
0;334;669;1;1938;-0.036;-0.00413232;-0.527292;79.8331;-0.0626352;350.375;79.8331;331
0;349;698;12;1921;0.026;0.0616878;0.335426;7.21558;0.823327;312.575;7.2155;-150.75
2;349;699;1;622;0.037;0.0726878;0.477337;124.578;0.97014;312.575;124.578;-68.25
2;349;699;1;614;0.026;0.0616878;0.335426;124.478;0.823327;312.575;124.478;-68.25
0;350;700;12;403;0.011;0.0459484;0.148313;14.2385;0.639901;325.175;14.2384;-156.5
2;350;701;2;689;0.023;0.0579484;0.310109;125.813;0.807019;325.175;125.813;-76.5
2;350;701;2;689;0.022;0.0569484;0.296626;125.813;0.793093;325.175;125.813;-76.5
1;351;702;12;1504;0.031;0.0645203;0.436015;19.9953;0.933306;337.775;19.9952;-162.25
1;351;702;12;1520;0.043;0.0765203;0.604795;20.1953;1.10689;337.775;20.1952;-162.25
2;351;703;2;777;0.027;0.0605203;0.379755;126.508;0.875445;337.775;126.508;-77.25
3;351;703;2;1378;0.015;0.0485203;0.210975;126.42;0.701862;337.775;126.42;-77.25
1;352;704;12;2000;0.033;0.0598678;0.483351;26.6081;1.02542;350.375;26.6081;-168
3;352;705;2;1437;0.017;0.0438678;0.248999;127.571;0.751371;350.375;127.571;-78
1;353;706;13;432;0.027;0.0582836;0.411183;32.1998;0.908276;362.975;32.1998;-178
3;353;707;2;1537;0.014;0.0452836;0.213206;128.412;0.705687;362.975;128.412;-79
1;408;817;0;782;0.033;0.0712259;0.406527;108.981;0.899924;299.975;108.981;-60.75
2;408;817;0;1392;0.035;0.0732259;0.431165;109.006;0.925193;299.975;109.006;-60.75
2;409;819;0;1484;0.002;0.0381404;0.025802;109.753;0.509516;312.575;109.753;-60.75
2;409;819;0;1519;0.025;0.0611404;0.322525;110.191;0.816771;312.575;110.191;-60.75
2;410;821;0;1635;0.008;0.0431067;0.107864;112.038;0.59957;325.175;112.038;-60.75
2;410;821;0;1648;0.017;0.0521067;0.229211;112.201;0.72475;325.175;112.201;-60.75
2;411;823;1;1787;0.018;0.0512584;0.25317;113.533;0.747167;337.775;113.533;-68.75
2;411;823;1;1794;0.023;0.0562585;0.323495;113.62;0.820049;337.775;113.62;-68.75
2;412;825;1;1967;0.033;0.0654155;0.483351;116.196;0.980123;350.375;116.196;-69
2;412;825;1;1967;0.033;0.0654155;0.483351;116.196;0.980123;350.375;116.196;-69
2;413;827;1;72;0.034;0.0644406;0.517786;117.7;1.01977;362.975;117.7;-70
2;413;827;1;61;0.022;0.0524406;0.335038;117.562;0.829872;362.975;117.562;-70
3;517;1035;12;553;0.031;0.0678146;0.399931;141.716;0.889775;312.575;141.716;83.25
3;517;1035;12;544;0.022;0.0588146;0.283822;141.603;0.771688;312.575;141.603;83.25
3;518;1037;12;554;0.001;0.0360166;0.013483;142.126;0.50045;325.175;142.126;84.5
3;518;1037;12;566;0.008;0.0430166;0.107864;142.276;0.597715;325.175;142.276;84.5
3;520;1041;11;241;-0.057;-0.0244147;-0.834879;138.221;-0.367871;350.375;138.221;96
3;521;1043;12;565;-0.005;0.0261983;-0.076145;141.862;0.410197;362.975;141.862;88
3;96;192;7;283;0.008;0.0461471;0.098552;66.7437;0.58803;299.975;66.7437;120.75
3;97;194;6;411;0.008;0.0451767;0.103208;67.9406;0.59745;312.575;67.9405;128.25
3;99;198;5;552;-0.062;-0.0286955;-0.87203;69.6953;-0.421747;337.775;69.6953;145.25
3;99;198;5;589;-0.036;-0.00269549;-0.50634;70.1578;-0.0396166;337.775;70.1578;145.25
0;99;198;6;1842;0.004;0.0373045;0.05626;6.2203;0.548277;337.775;6.22026;136.75
0;99;198;6;148;-0.036;-0.00269549;-0.50634;10.6453;-0.0396166;337.775;10.6453;136.75
3;99;198;6;592;-0.019;0.0143045;-0.267235;70.1953;0.210238;337.775;70.1953;136.75
3;99;198;6;619;0.001;0.0343045;0.014065;70.5328;0.504185;337.775;70.5328;136.75
0;100;200;6;625;-0.026;0.00637721;-0.380822;17.0206;0.096945;350.375;17.0206;141
0;100;200;6;679;0.005;0.0373772;0.073235;17.6956;0.5682;350.375;17.6956;141
3;100;200;6;739;-0.001;0.0313772;-0.014647;72.4456;0.47699;350.375;72.4456;141
1;101;202;5;609;0.018;0.0498774;0.274122;34.4123;0.781469;362.975;34.4123;151
2;101;202;5;599;0.039;0.0708774;0.593931;52.2873;1.11049;362.975;52.2873;151
0;101;203;6;1454;0.011;0.0428774;0.167519;73.3748;0.671794;362.975;73.3748;142
0;101;203;6;1456;0.012;0.0438774;0.182748;73.3998;0.687462;362.975;73.3998;142
3;122;244;4;334;-0.048;-0.0134514;-0.647184;67.376;-0.190728;325.175;67.376;279.5
3;122;244;5;109;-0.039;-0.00445136;-0.525837;64.5635;-0.0631163;325.175;64.5635;271.5
3;122;244;5;202;-0.039;-0.00445136;-0.525837;65.726;-0.0631163;325.175;65.726;271.5
1;123;246;9;1817;-0.042;-0.00793322;-0.59073;23.9078;-0.115181;337.775;23.9078;249.25
0;123;246;10;557;-0.027;0.00706678;-0.379755;15.7578;0.102601;337.775;15.7578;240.75
1;123;246;10;1471;-0.032;0.00206678;-0.45008;19.5828;0.0300071;337.775;19.5828;240.75
2;145;290;0;622;-0.002;0.0354344;-0.025802;52.5781;0.468566;312.575;52.5781;-184.75
2;145;290;0;634;0.007;0.0444345;0.090307;52.7281;0.587577;312.575;52.7281;-184.75
3;146;292;0;1481;0.007;0.0426184;0.094381;56.1135;0.594525;325.175;56.1135;-191.75
3;146;292;0;1496;0.018;0.0536184;0.242694;56.301;0.747975;325.175;56.301;-191.75
3;147;294;0;1791;0.022;0.0553582;0.30943;59.5828;0.807296;337.775;59.5828;-198.75
3;147;294;0;1786;0.016;0.0493582;0.22504;59.5203;0.719797;337.775;59.5203;-198.75
3;148;296;0;2019;0.019;0.0516405;0.278293;62.8456;0.785528;350.375;62.8457;-205.75
0;252;504;1;100;-0.024;0.0151438;-0.295656;10.4975;0.192351;299.975;10.4975;40.5
0;253;506;0;205;-0.026;0.0119081;-0.335426;11.3262;0.157064;312.575;11.3262;49
0;253;506;0;205;-0.026;0.0119081;-0.335426;11.3262;0.157064;312.575;11.3262;49
0;254;508;0;295;-0.022;0.0141267;-0.296626;12.9136;0.196903;325.175;12.9136;49
0;256;512;0;523;-0.018;0.0140551;-0.263646;15.7456;0.215981;350.375;15.7457;49
0;256;512;0;523;-0.018;0.0140551;-0.263646;15.7456;0.215981;350.375;15.7457;49
1;294;588;6;613;0.013;0.0518244;0.160147;34.8687;0.649687;299.975;34.8687;-229.75
1;294;588;6;620;0.018;0.0568244;0.221742;34.9562;0.712369;299.975;34.9562;-229.75
2;295;590;7;1641;0.014;0.0499678;0.180614;39.7156;0.664447;312.575;39.7156;-237.25
2;295;590;8;1596;-0.046;-0.0100322;-0.593446;39.1531;-0.133403;312.575;39.1531;-244.75
2;295;590;8;1605;-0.037;-0.00103217;-0.477337;39.2656;-0.0137252;312.575;39.2656;-244.75
2;296;592;7;2012;0.025;0.0599722;0.337075;44.751;0.83159;325.175;44.751;-247.5
2;297;594;7;343;0.001;0.0338973;0.014065;49.0828;0.491682;337.775;49.0828;-257.75
2;298;596;7;686;-0.013;0.0191715;-0.190411;53.7831;0.287453;350.375;53.7831;-268
2;298;596;7;720;0.011;0.0431715;0.161117;54.2081;0.647303;350.375;54.2081;-268
3;299;598;7;1733;0.034;0.0646234;0.517786;58.8623;1.00915;362.975;58.8623;-271
3;299;598;7;1737;0.036;0.0666234;0.548244;58.9123;1.04039;362.975;58.9123;-271
2;324;648;5;566;0.048;0.087225;0.591312;52.2812;1.09703;299.975;52.2812;-222.25
0;329;659;5;84;0.029;0.0598146;0.441641;81.8498;0.945851;362.975;81.8498;-253
0;329;659;6;80;0.004;0.0348146;0.060916;81.7998;0.550525;362.975;81.7998;-262
1;486;972;8;1940;-0.02;0.0182015;-0.24638;25.8562;0.231865;299.975;25.8562;113.25
1;486;972;8;1952;-0.012;0.0262015;-0.147828;26.0062;0.333776;299.975;26.0062;113.25
1;487;974;7;113;0.004;0.0413842;0.051604;28.2156;0.548315;312.575;28.2156;120.75
1;488;976;7;295;-0.02;0.014943;-0.26966;30.8885;0.208877;325.175;30.8885;124.5
1;488;976;7;321;-0.003;0.031943;-0.040449;31.2135;0.446508;325.175;31.2135;124.5
1;489;978;7;447;0.016;0.0502075;0.22504;32.3828;0.72432;337.775;32.3828;128.25
3;522;1044;1;150;-0.009;0.0290996;-0.110871;65.1225;0.371445;299.975;65.1225;40.5
3;522;1044;1;183;0.015;0.0530996;0.184785;65.535;0.677796;299.975;65.535;40.5
3;523;1046;1;574;0.03;0.0672655;0.38703;69.9387;0.886017;312.575;69.9387;40.5
3;523;1046;1;591;0.044;0.0812655;0.567644;70.1512;1.07042;312.575;70.1512;40.5
3;523;1046;2;2035;-0.021;0.0162655;-0.270921;62.6012;0.214248;312.575;62.6012;31.5
3;523;1046;2;24;0.004;0.0412655;0.051604;63.0637;0.543546;312.575;63.0637;31.5
0;524;1049;1;1582;0;0.0347398;0;75.4011;0.494539;325.175;75.4011;40.5
0;524;1049;1;1617;0.009;0.0437398;0.121347;75.8386;0.622658;325.175;75.8386;40.5
0;525;1051;1;1910;0.051;0.0850266;0.717315;79.0583;1.2217;337.775;79.0582;40.5
0;525;1051;1;1908;0.049;0.0830266;0.689185;79.0332;1.19296;337.775;79.0332;40.5
